1500000,372.11114700,Insertion Sort,Sim,0,16,2
1500000,306.85044700,BucketSort,Nao,10,1,2
1500000,23.93250600,BucketSort,Nao,100,1,2
1500000,2.02794700,BucketSort,Nao,1000,1,2
1500000,378.98277100,BucketSort,Sim,10,16,2
1500000,52.99204000,BucketSort,Sim,100,16,2
1500000,4.56452400,BucketSort,Sim,1000,16,2
2000000,5382.01647100,Insertion Sort,Nao,0,1,2
2000000,674.39739400,Insertion Sort,Sim,0,16,2
2000000,564.89812600,BucketSort,Nao,10,1,2
2000000,42.34340700,BucketSort,Nao,100,1,2
2000000,3.56010200,BucketSort,Nao,1000,1,2
2000000,732.88418800,BucketSort,Sim,10,16,2
2000000,94.30046500,BucketSort,Sim,100,16,2
2000000,7.92418200,BucketSort,Sim,1000,16,2
100,0.00001700,Insertion Sort,Nao,0,1,3
100,0.00084600,Insertion Sort,Sim,0,16,3
100,0.00002200,BucketSort,Nao,10,1,3
100,0.00004200,BucketSort,Nao,100,1,3
100,0.00010000,BucketSort,Nao,1000,1,3
100,0.00043600,BucketSort,Sim,10,16,3
100,0.00073300,BucketSort,Sim,100,16,3
100,0.00078200,BucketSort,Sim,1000,16,3
200,0.00005700,Insertion Sort,Nao,0,1,3
200,0.00071600,Insertion Sort,Sim,0,16,3
200,0.00003200,BucketSort,Nao,10,1,3
200,0.00007100,BucketSort,Nao,100,1,3
200,0.00015900,BucketSort,Nao,1000,1,3
200,0.00045600,BucketSort,Sim,10,16,3
200,0.00076800,BucketSort,Sim,100,16,3
200,0.00090400,BucketSort,Sim,1000,16,3
500,0.00030100,Insertion Sort,Nao,0,1,3
500,0.00085600,Insertion Sort,Sim,0,16,3
500,0.00008400,BucketSort,Nao,10,1,3
500,0.00009400,BucketSort,Nao,100,1,3
500,0.00022700,BucketSort,Nao,1000,1,3
500,0.00053000,BucketSort,Sim,10,16,3
500,0.00099000,BucketSort,Sim,100,16,3
500,0.00100100,BucketSort,Sim,1000,16,3
1000,0.00112400,Insertion Sort,Nao,0,1,3
1000,0.00111800,Insertion Sort,Sim,0,16,3
1000,0.00017700,BucketSort,Nao,10,1,3
1000,0.00014700,BucketSort,Nao,100,1,3
1000,0.00037800,BucketSort,Nao,1000,1,3
1000,0.00061000,BucketSort,Sim,10,16,3
1000,0.00095600,BucketSort,Sim,100,16,3
1000,0.00115700,BucketSort,Sim,1000,16,3
2000,0.00472200,Insertion Sort,Nao,0,1,3
2000,0.00137700,Insertion Sort,Sim,0,16,3
2000,0.00054400,BucketSort,Nao,10,1,3
2000,0.00024400,BucketSort,Nao,100,1,3
2000,0.00066800,BucketSort,Nao,1000,1,3
2000,0.00095700,BucketSort,Sim,10,16,3
2000,0.00103900,BucketSort,Sim,100,16,3
2000,0.00145600,BucketSort,Sim,1000,16,3
5000,0.02875800,Insertion Sort,Nao,0,1,3
5000,0.00566800,Insertion Sort,Sim,0,16,3
5000,0.00300500,BucketSort,Nao,10,1,3
5000,0.00065700,BucketSort,Nao,100,1,3
5000,0.00177700,BucketSort,Nao,1000,1,3
5000,0.00717600,BucketSort,Sim,10,16,3
5000,0.00229800,BucketSort,Sim,100,16,3
5000,0.00373000,BucketSort,Sim,1000,16,3
7500,0.06525100,Insertion Sort,Nao,0,1,3
7500,0.01645300,Insertion Sort,Sim,0,16,3
7500,0.00654600,BucketSort,Nao,10,1,3
7500,0.00110300,BucketSort,Nao,100,1,3
7500,0.00117500,BucketSort,Nao,1000,1,3
7500,0.01271700,BucketSort,Sim,10,16,3
7500,0.00155400,BucketSort,Sim,100,16,3
7500,0.00244600,BucketSort,Sim,1000,16,3
10000,0.11513700,Insertion Sort,Nao,0,1,3
10000,0.02683500,Insertion Sort,Sim,0,16,3
10000,0.01155100,BucketSort,Nao,10,1,3
10000,0.00173000,BucketSort,Nao,100,1,3
10000,0.00141400,BucketSort,Nao,1000,1,3
10000,0.02778000,BucketSort,Sim,10,16,3
10000,0.00261100,BucketSort,Sim,100,16,3
10000,0.00242100,BucketSort,Sim,1000,16,3
15000,0.25938000,Insertion Sort,Nao,0,1,3
15000,0.05292700,Insertion Sort,Sim,0,16,3
15000,0.02498100,BucketSort,Nao,10,1,3
15000,0.00329200,BucketSort,Nao,100,1,3
15000,0.00181000,BucketSort,Nao,1000,1,3
15000,0.07215200,BucketSort,Sim,10,16,3
15000,0.00537100,BucketSort,Sim,100,16,3
15000,0.00264500,BucketSort,Sim,1000,16,3
30000,1.02699300,Insertion Sort,Nao,0,1,3
30000,0.23540800,Insertion Sort,Sim,0,16,3
30000,0.09933600,BucketSort,Nao,10,1,3
30000,0.01126600,BucketSort,Nao,100,1,3
30000,0.00327100,BucketSort,Nao,1000,1,3
30000,0.21359100,BucketSort,Sim,10,16,3
30000,0.01965200,BucketSort,Sim,100,16,3
30000,0.00332000,BucketSort,Sim,1000,16,3
50000,3.18005200,Insertion Sort,Nao,0,1,3
50000,0.47610100,Insertion Sort,Sim,0,16,3
50000,0.27525500,BucketSort,Nao,10,1,3
50000,0.02937700,BucketSort,Nao,100,1,3
50000,0.00577600,BucketSort,Nao,1000,1,3
50000,0.44738300,BucketSort,Sim,10,16,3
50000,0.05302300,BucketSort,Sim,100,16,3
50000,0.00839800,BucketSort,Sim,1000,16,3
75000,6.42197300,Insertion Sort,Nao,0,1,3
75000,0.98410200,Insertion Sort,Sim,0,16,3
75000,0.61460700,BucketSort,Nao,10,1,3
75000,0.06413000,BucketSort,Nao,100,1,3
75000,0.00982800,BucketSort,Nao,1000,1,3
75000,0.95533900,BucketSort,Sim,10,16,3
75000,0.13882800,BucketSort,Sim,100,16,3
75000,0.01560900,BucketSort,Sim,1000,16,3
100000,11.36481400,Insertion Sort,Nao,0,1,3
100000,1.67594900,Insertion Sort,Sim,0,16,3
100000,1.09049200,BucketSort,Nao,10,1,3
100000,0.11192600,BucketSort,Nao,100,1,3
100000,0.01504400,BucketSort,Nao,1000,1,3
100000,1.67746300,BucketSort,Sim,10,16,3
100000,0.24983300,BucketSort,Sim,100,16,3
100000,0.02436900,BucketSort,Sim,1000,16,3
200000,53.24763000,Insertion Sort,Nao,0,1,3
200000,6.48855700,Insertion Sort,Sim,0,16,3
200000,4.33128900,BucketSort,Nao,10,1,3
200000,0.43507400,BucketSort,Nao,100,1,3
200000,0.04593500,BucketSort,Nao,1000,1,3
200000,6.30850200,BucketSort,Sim,10,16,3
200000,0.97720800,BucketSort,Sim,100,16,3
200000,0.09137600,BucketSort,Sim,1000,16,3
500000,337.40458500,Insertion Sort,Nao,0,1,3
500000,40.38325400,Insertion Sort,Sim,0,16,3
500000,27.05065900,BucketSort,Nao,10,1,3
500000,2.68023200,BucketSort,Nao,100,1,3
500000,0.24388700,BucketSort,Nao,1000,1,3
500000,40.52173300,BucketSort,Sim,10,16,3
500000,6.03667900,BucketSort,Sim,100,16,3
500000,0.50233500,BucketSort,Sim,1000,16,3
750000,778.88211200,Insertion Sort,Nao,0,1,3
750000,91.15958600,Insertion Sort,Sim,0,16,3
750000,70.01608800,BucketSort,Nao,10,1,3
750000,5.99929000,BucketSort,Nao,100,1,3
750000,0.52721000,BucketSort,Nao,1000,1,3
750000,87.95093700,BucketSort,Sim,10,16,3
750000,13.24327500,BucketSort,Sim,100,16,3
750000,1.14122100,BucketSort,Sim,1000,16,3
1000000,1411.46948400,Insertion Sort,Nao,0,1,3
1000000,164.35624800,Insertion Sort,Sim,0,16,3
1000000,110.67300300,BucketSort,Nao,10,1,3
1000000,10.68079900,BucketSort,Nao,100,1,3
1000000,0.92123000,BucketSort,Nao,1000,1,3
1000000,162.75960600,BucketSort,Sim,10,16,3
1000000,23.57818700,BucketSort,Sim,100,16,3
1000000,2.12020100,BucketSort,Sim,1000,16,3
1250000,2155.54745900,Insertion Sort,Nao,0,1,3
1250000,256.01531900,Insertion Sort,Sim,0,16,3
1250000,199.33541000,BucketSort,Nao,10,1,3
1250000,16.62333200,BucketSort,Nao,100,1,3
1250000,1.42184800,BucketSort,Nao,1000,1,3
1250000,269.57853000,BucketSort,Sim,10,16,3
1250000,36.95521500,BucketSort,Sim,100,16,3
1250000,3.18633300,BucketSort,Sim,1000,16,3
1500000,3165.20853600,Insertion Sort,Nao,0,1,3
1500000,371.77686900,Insertion Sort,Sim,0,16,3
1500000,285.99549200,BucketSort,Nao,10,1,3
1500000,24.04681300,BucketSort,Nao,100,1,3
1500000,2.03332200,BucketSort,Nao,1000,1,3
1500000,381.50725900,BucketSort,Sim,10,16,3
1500000,53.06882100,BucketSort,Sim,100,16,3
1500000,4.50719500,BucketSort,Sim,1000,16,3
2000000,5570.29912300,Insertion Sort,Nao,0,1,3
2000000,657.06019300,Insertion Sort,Sim,0,16,3
2000000,538.71045900,BucketSort,Nao,10,1,3
2000000,51.01663400,BucketSort,Nao,100,1,3
2000000,4.92173000,BucketSort,Nao,1000,1,3
2000000,817.66231300,BucketSort,Sim,10,16,3
2000000,96.49488300,BucketSort,Sim,100,16,3
2000000,8.12145000,BucketSort,Sim,1000,16,3
100,0.00005200,Insertion Sort,Nao,0,1,4
100,0.00230700,Insertion Sort,Sim,0,16,4
100,0.00006600,BucketSort,Nao,10,1,4
100,0.00011700,BucketSort,Nao,100,1,4
100,0.00032000,BucketSort,Nao,1000,1,4
100,0.00089300,BucketSort,Sim,10,16,4
100,0.00141800,BucketSort,Sim,100,16,4
100,0.00163700,BucketSort,Sim,1000,16,4
200,0.00016600,Insertion Sort,Nao,0,1,4
200,0.00151900,Insertion Sort,Sim,0,16,4
200,0.00009100,BucketSort,Nao,10,1,4
200,0.00017000,BucketSort,Nao,100,1,4
200,0.00040600,BucketSort,Nao,1000,1,4
200,0.00095400,BucketSort,Sim,10,16,4
200,0.00153000,BucketSort,Sim,100,16,4
200,0.00171700,BucketSort,Sim,1000,16,4
500,0.00075700,Insertion Sort,Nao,0,1,4
500,0.00121400,Insertion Sort,Sim,0,16,4
500,0.00007000,BucketSort,Nao,10,1,4
500,0.00009800,BucketSort,Nao,100,1,4
500,0.00023700,BucketSort,Nao,1000,1,4
500,0.00058900,BucketSort,Sim,10,16,4
500,0.00082000,BucketSort,Sim,100,16,4
500,0.00096800,BucketSort,Sim,1000,16,4
1000,0.00113200,Insertion Sort,Nao,0,1,4
1000,0.00115600,Insertion Sort,Sim,0,16,4
1000,0.00017300,BucketSort,Nao,10,1,4
1000,0.00014700,BucketSort,Nao,100,1,4
1000,0.00035600,BucketSort,Nao,1000,1,4
1000,0.00069700,BucketSort,Sim,10,16,4
1000,0.00093000,BucketSort,Sim,100,16,4
1000,0.00093600,BucketSort,Sim,1000,16,4
2000,0.00465300,Insertion Sort,Nao,0,1,4
2000,0.00130600,Insertion Sort,Sim,0,16,4
2000,0.00058400,BucketSort,Nao,10,1,4
2000,0.00025000,BucketSort,Nao,100,1,4
2000,0.00063500,BucketSort,Nao,1000,1,4
2000,0.00060900,BucketSort,Sim,10,16,4
2000,0.00104700,BucketSort,Sim,100,16,4
2000,0.00171300,BucketSort,Sim,1000,16,4
5000,0.02841000,Insertion Sort,Nao,0,1,4
5000,0.00727800,Insertion Sort,Sim,0,16,4
5000,0.00332500,BucketSort,Nao,10,1,4
5000,0.00064800,BucketSort,Nao,100,1,4
5000,0.00177900,BucketSort,Nao,1000,1,4
5000,0.00710000,BucketSort,Sim,10,16,4
5000,0.00141800,BucketSort,Sim,100,16,4
5000,0.00269200,BucketSort,Sim,1000,16,4
7500,0.06522000,Insertion Sort,Nao,0,1,4
7500,0.01125400,Insertion Sort,Sim,0,16,4
7500,0.00656400,BucketSort,Nao,10,1,4
7500,0.00110300,BucketSort,Nao,100,1,4
7500,0.00116100,BucketSort,Nao,1000,1,4
7500,0.01763100,BucketSort,Sim,10,16,4
7500,0.00170600,BucketSort,Sim,100,16,4
7500,0.00267200,BucketSort,Sim,1000,16,4
10000,0.11502100,Insertion Sort,Nao,0,1,4
10000,0.02876100,Insertion Sort,Sim,0,16,4
10000,0.01153200,BucketSort,Nao,10,1,4
10000,0.00171400,BucketSort,Nao,100,1,4
10000,0.00136800,BucketSort,Nao,1000,1,4
10000,0.02896700,BucketSort,Sim,10,16,4
10000,0.00455000,BucketSort,Sim,100,16,4
